"study.name","dint","SD","id","YofPub","cont.type","outcome","time","treatments","cf.timely","ssci","setting","ed.level","Age","profic","motivation","Ss.aware","random.grp","equiv.grp","rel.inter","rel.intra","genre","sourced","timed","Location","Length","instruction","graded","acc.measure","cf.training","error.type","cf.scope","cf.type","error.key","cf.provider","cf.revision","cf.oral"
"Brown",0.593319026886346,0.231281002715675,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
"Brown",0.415602289950288,0.222514742988567,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,0,88,1,1,0
"Brown",-0.13246521045376,0.220485334885275,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,0,88,1,1,0
"Brown",0.392256498467413,0.225760034932481,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
"Brown",0.283194721658328,0.217891740066487,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
"Brown",0.192419521661366,0.223165524616059,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
"Brown",0.074926089924349,0.215138475711242,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
"Brown",0.202292637417244,0.220990117448127,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
"Brown",0.250094003085669,0.218976141053245,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
"Brown",0.0260804762928364,0.220684539736238,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,2,1,1,1,0
